names,scores,logfoldchanges,pvals,pvals_adj,pct_in,pct_out,cluster,gene_idx
HU05G01845,25.83125,4.6387587,3.952793032368116e-147,1.5661530678961383e-143,0.7447619047618992,0.1438167413021025,12,1844
HU07G00722,25.555946,5.527276,4.7155510054468384e-144,1.6348225892008508e-140,0.7104761904761858,0.08026179813985516,12,3062
HU04G01506,25.181467,8.193893,6.3937016943984215e-140,1.9703257388237802e-136,0.668571428571425,0.011023079572855653,12,6228
HU08G01334,24.86613,4.5807695,1.7305122803503753e-136,4.799575809551766e-133,0.7180952380952332,0.12297623148467078,12,24478
HU03G02933,24.609903,7.1647177,9.896063929124778e-134,2.495157573402506e-130,0.6590476190476158,0.016362383740957605,12,12702
HU03G02786,23.663698,7.8132167,8.531097113173835e-124,1.9717498202823026e-120,0.630476190476188,0.01481226317602478,12,12555
HU06G00539,21.979954,4.054353,4.4791390859308085e-107,8.87349446773507e-104,0.6647619047619013,0.15862900447812847,12,20975
HU01G02314,20.410498,4.2112637,1.3490569586314441e-92,2.338505921727694e-89,0.603809523809522,0.10248019290389232,12,9280
HU08G00049,20.15028,7.0691957,2.675969947534858e-90,4.365766264404664e-87,0.539047619047619,0.011884257664485,12,23193
HU06G00668,19.607729,6.3367443,1.3283359987727356e-85,2.0467443847756568e-82,0.5295238095238097,0.019290389252497386,12,21104
HU04G02218,18.645054,5.962394,1.3851379087271284e-77,1.7462181772066774e-74,0.5085714285714293,0.023251808473992382,12,6940
HU07G00895,18.257957,7.1164923,1.7885807338693038e-74,2.1567950719071803e-71,0.48952380952381047,0.013951085084395434,12,3235
HU06G01804,18.032986,4.184565,1.0733701886490293e-72,1.190796887287233e-69,0.5428571428571427,0.0947295900792282,12,22240
HU09G01345,18.017313,4.7104034,1.4249639985989304e-72,1.5200529423515898e-69,0.512380952380953,0.056493282810885184,12,19660
HU03G00372,17.862059,7.92027,2.328889108654302e-71,2.3922866455010027e-68,0.4742857142857152,0.0056837754047537005,12,10141
HU11G00509,17.166933,4.265543,4.6958939976127696e-66,4.4910558628893164e-63,0.5009523809523819,0.0721667240785393,12,25997
HU01G02123,17.140451,4.468449,7.407260103036513e-66,6.848011965257256e-63,0.4952380952380962,0.05494316224595236,12,9089
HU01G02606,17.136375,5.825687,7.945190984808559e-66,7.108382966569851e-63,0.46666666666666756,0.020151567344126733,12,9572
HU11G01473,16.894758,4.502774,4.917175487932628e-64,4.261808192431608e-61,0.48380952380952474,0.05184292111608671,12,26961
HU01G01860,16.71968,4.8819456,9.422216176517523e-63,7.686034283991574e-60,0.4704761904761914,0.035480537375129115,12,8826
HU04G00236,16.03903,2.7633576,6.82120679296681e-58,5.1131397406198506e-55,0.5866666666666653,0.18343093351705567,12,4958
HU05G01965,15.460248,5.5889254,6.43502844925367e-54,4.3530613180500135e-51,0.42285714285714365,0.019979331725800863,12,1964
HU07G00332,15.168414,3.2729137,5.7243591482645845e-52,3.692211650630657e-49,0.48571428571428665,0.11074750258353405,12,2672
HU06G00772,15.052979,2.623116,3.3003115431640453e-51,2.080321378401245e-48,0.5599999999999994,0.19772648983810398,12,21208
HU11G00711,14.962878,3.6380572,1.2835298436623708e-50,7.910822269772412e-48,0.457142857142858,0.07991732690320343,12,26199
HU05G01990,14.816974,5.8759446,1.1379759068566605e-49,6.861252560145539e-47,0.40190476190476265,0.014123320702721303,12,1989
HU11G01695,14.809231,3.2755518,1.276925145297456e-49,7.535216788260626e-47,0.48190476190476284,0.11539786427833253,12,27183
HU06G01932,14.4516945,3.883589,2.445943228659667e-47,1.3567647089375172e-44,0.4304761904761913,0.05993799517740257,12,22368
HU03G01096,14.262877,3.1231718,3.727632897871673e-46,2.0271744788719775e-43,0.46666666666666756,0.11470892180502905,12,10865
HU04G00892,13.331421,2.3699226,1.5197479487546735e-40,7.267277475639806e-38,0.5047619047619056,0.17344126765415444,12,5614
HU09G01955,12.801362,3.2126698,1.611008925934303e-37,6.981458212623109e-35,0.4076190476190484,0.08387874612469842,12,20270
HU02G00387,12.688783,2.7587924,6.823848660297946e-37,2.911683732205593e-34,0.4380952380952389,0.12487082328625534,12,13175
HU03G02664,12.096711,2.5810404,1.099281597509983e-33,4.483613986314615e-31,0.4285714285714294,0.11729245607991709,12,12433
HU05G02272,12.025186,2.1241372,2.6199772364290173e-33,1.0531169369907071e-30,0.48571428571428665,0.1994488460213628,12,2271
HU07G00324,11.611147,2.1300097,3.6172929661101228e-31,1.2862259027572341e-28,0.46285714285714374,0.1882535308301804,12,2664
HU05G00893,11.043736,2.282165,2.350522395940425e-28,7.408152119478145e-26,0.42285714285714365,0.15983465380640965,12,892
HU11G01573,10.816183,2.2905135,2.8854535962734603e-27,8.89200616584938e-25,0.4076190476190484,0.13709955218739306,12,27061
HU03G02985,9.370601,1.8569114,7.212068610658912e-21,1.6808968312321421e-18,0.40000000000000074,0.16293489493627555,12,12754
HU07G01763,11.931367,5.775322,8.122873551866738e-33,2.25287897961024e-28,0.7977528089887653,0.1046139057994239,13,4103
HU03G02180,9.583881,5.5151825,9.346493795360604e-22,1.2961250270716318e-17,0.6292134831460683,0.051746235181031774,13,11949
HU06G01301,8.83753,3.66964,9.785770803576726e-19,9.046945107906683e-15,0.6629213483146077,0.1986542774751635,13,21737
HU06G02068,6.94591,3.5058854,3.760289143929571e-12,1.1587957711876294e-08,0.5168539325842703,0.12672220442166046,13,22504
HU09G00427,6.928534,4.8998923,4.252245614475076e-12,1.1793603211746624e-08,0.46067415730337125,0.042614546619673135,13,18742
HU02G01307,6.343911,4.9738274,2.2400409998328358e-10,3.654561007668453e-07,0.41573033707865203,0.03091957705863489,13,14095
HU10G01979,6.2530594,3.5918183,4.024890551356339e-10,6.201685524548226e-07,0.46067415730337125,0.08426786286446693,13,18245
HU08G00764,6.214365,3.2229877,5.15326584761552e-10,7.188941423783488e-07,0.47191011235955105,0.12447933354694093,13,23908
HU11G01722,5.7941866,3.0902727,6.8653144677310225e-09,6.565844715948963e-06,0.44943820224719144,0.11823133611022187,13,27210
HU10G01966,5.2931733,2.365187,1.20212037716923e-07,7.099457722209872e-05,0.47191011235955105,0.18455623197692683,13,18232
HU02G00699,5.216456,2.621217,1.823790850480791e-07,9.91820377217348e-05,0.43820224719101164,0.15059275873117484,13,13487
HU03G01959,5.193502,2.4516146,2.0637481420249602e-07,0.00011007318215204283,0.44943820224719144,0.16533162447933136,13,11728
HU04G01571,5.1190624,2.8387368,3.0705824094828067e-07,0.0001548410965945557,0.41573033707865203,0.13152835629605933,13,6293
HU08G01026,5.0870557,2.7279296,3.636653276047818e-07,0.00017695189230032673,0.42696629213483184,0.15059275873117484,13,24170
HU02G02657,4.7760396,2.4294715,1.787813440610622e-06,0.0006792466544566521,0.41573033707865203,0.1435437359820565,13,15445
HU02G02952,4.583618,2.4071665,4.56998151884648e-06,0.0015457126515269163,0.40449438202247223,0.16036526754245253,13,15740
HU03G02824,4.56487,2.5326846,4.99804639036576e-06,0.0016118699608929576,0.42696629213483184,0.18647869272668638,13,12593
HU07G01947,4.505879,2.2856317,6.609878874583104e-06,0.0020598313549051953,0.40449438202247223,0.162608138417172,13,4287
HU06G00268,18.651974,4.1108603,1.2169896121105119e-77,3.375320689188505e-73,0.7719298245614054,0.14323519682434613,2,20704
HU10G00748,17.724518,3.5783753,2.712331791344564e-70,1.8806630558235373e-66,0.7684210526315808,0.1966589480648385,2,17014
HU05G02180,16.65016,5.19311,3.0179156921823155e-62,1.3950315287112754e-58,0.6175438596491242,0.038868673503142805,2,2179
HU07G00868,12.562396,4.7401996,3.39880372080717e-36,3.142194039886228e-33,0.4701754385964922,0.033575917962289294,2,3208
HU01G02419,12.148662,2.5275388,5.831209483833321e-34,4.900866516185368e-31,0.6280701754385979,0.19318557724115323,2,9385
HU11G00801,11.502234,3.2174842,1.2854446359072288e-30,7.922623772641554e-28,0.4842105263157905,0.08137611644062177,2,26289
HU02G02812,9.871357,3.049093,5.5409958328933e-23,1.5271238435506768e-20,0.4175438596491236,0.06665564009262356,2,15600
HU06G00361,9.870992,2.0007694,5.561186522394749e-23,1.5271238435506768e-20,0.5508771929824573,0.19169698974528812,2,20797
HU05G01721,9.583247,2.2287004,9.404124352500882e-22,2.3081715833328493e-19,0.4842105263157905,0.13529606351306553,2,1720
HU03G01232,9.516322,1.9750527,1.7941645184531043e-21,4.2530899931022944e-19,0.5263157894736853,0.18458484948726592,2,11001
HU06G00627,9.474934,2.5811222,2.6692964466351962e-21,6.273977707409083e-19,0.4315789473684219,0.09229242474363168,2,21063
HU07G02295,9.445567,2.1849384,3.534839271977587e-21,8.035964525270359e-19,0.48771929824561505,0.14770095931194147,2,4635
HU08G01407,9.424525,2.0083075,4.3205667797626475e-21,9.589503335377509e-19,0.5192982456140361,0.17978828977836722,2,24551
HU08G00059,9.381346,2.2342317,6.513595040466094e-21,1.42247683816793e-18,0.4701754385964922,0.13893483294740247,2,23203
HU03G00944,9.299581,1.8998272,1.4100081066490176e-20,2.9852347204511838e-18,0.5298245614035099,0.19252398279854652,2,10713
HU10G01921,9.206788,2.0409584,3.3602829853789077e-20,6.753438304310435e-18,0.5087719298245624,0.18656963281508607,2,18187
HU06G00717,9.149133,2.0657232,5.73921905091e-20,1.1131275550838379e-17,0.47719298245614133,0.13910023155805415,2,21153
HU06G01870,9.115604,1.9048804,7.82330020760578e-20,1.4861591182051117e-17,0.512280701754387,0.1799536883890189,2,22306
HU05G01434,8.81607,1.839378,1.1854777818812383e-18,2.0421879677314375e-16,0.5087719298245624,0.18822361892160286,2,1433
HU07G02209,8.6470175,1.849964,5.286291332986504e-18,8.23681405170678e-16,0.48771929824561505,0.1744955342375135,2,4549
HU11G00067,8.601981,1.765426,7.835175209982081e-18,1.1886804691544773e-15,0.5052631578947379,0.1903738008600747,2,25555
HU09G01445,8.408537,1.9253267,4.1515697454594373e-17,5.874683004608035e-15,0.46315789473684305,0.15812107178299725,2,19760
HU03G00065,8.393132,1.8586134,4.7335846590901265e-17,6.664262462937292e-15,0.4666666666666676,0.16225603704928923,2,9834
HU08G00750,8.388059,1.7540499,4.9423739132211647e-17,6.923067701171161e-15,0.4912280701754396,0.17978828977836722,2,23894
HU09G01482,8.247709,1.680172,1.6145964105861629e-16,2.1223142866164562e-14,0.49824561403508877,0.1935163744624566,2,19797
HU07G00638,8.029624,1.6574093,9.77715320502936e-16,1.2214835321688707e-13,0.4912280701754396,0.19566655640092842,2,2978
HU03G00565,8.02397,1.8286723,1.0238133647615023e-15,1.2733391781013573e-13,0.45263157894736933,0.16341382732385099,2,10334
HU07G01096,7.994703,1.7806509,1.298866250887932e-15,1.6010691319278575e-13,0.44912280701754476,0.15812107178299725,2,3436
HU06G00820,7.9359035,1.587725,2.089682267295128e-15,2.5308881084467417e-13,0.5017543859649133,0.19616275223288346,2,21256
HU05G00141,7.911031,1.7082669,2.5526632841272916e-15,3.0126857951178907e-13,0.46315789473684305,0.17085676480317655,2,140
HU02G02827,7.904116,1.8868958,2.698412812622964e-15,3.157826133253076e-13,0.4315789473684219,0.14521998015216628,2,15615
HU03G01521,7.81736,1.7805443,5.394275714978641e-15,6.008443251202114e-13,0.43859649122807104,0.15200132318888512,2,11290
HU04G01869,7.794427,1.7004203,6.470137421472342e-15,7.092856181206933e-13,0.4666666666666676,0.1878928217002995,2,6591
HU02G02229,7.7746944,1.7820305,7.562962688605786e-15,8.258219297971712e-13,0.43859649122807104,0.15646708567648046,2,15017
HU09G00262,7.7719088,1.9323021,7.73120633758618e-15,8.40882383423344e-13,0.4070175438596499,0.12504134965266142,2,18577
HU10G00994,7.742625,1.7198962,9.738473753626692e-15,1.0348527569227444e-12,0.44912280701754476,0.16589480648362617,2,17260
HU09G00810,7.7227106,1.806501,1.138816781353963e-14,1.1964046754110667e-12,0.43859649122807104,0.1632484287131993,2,19125
HU04G01632,7.7216825,1.6723466,1.1480419297324382e-14,1.201545015891667e-12,0.46315789473684305,0.1782997022825021,2,6354
HU10G01571,7.631593,1.6197712,2.3187041599102724e-14,2.381824439818941e-12,0.4701754385964922,0.18921601058551293,2,17837
HU02G02312,7.6108823,1.7408017,2.722311224402191e-14,2.7860996977415043e-12,0.4315789473684219,0.15564009262322206,2,15100
HU02G02816,7.583224,1.563484,3.370729252920999e-14,3.4244386750829272e-12,0.47719298245614133,0.1983129341713553,2,15604
HU06G01249,7.577271,1.6412374,3.5289967332871805e-14,3.572143226194159e-12,0.45263157894736933,0.17416473701621013,2,21685
HU04G00640,7.4164596,1.6654205,1.2029239694534275e-13,1.1195669896909668e-11,0.4456140350877202,0.18094608005292898,2,5362
HU09G01372,7.4158792,1.6212391,1.2082040060624358e-13,1.1207203380649385e-11,0.4456140350877202,0.1711875620244799,2,19687
HU08G00814,7.3871264,1.6550534,1.5003592181116099e-13,1.3733486110338447e-11,0.43859649122807104,0.1663910023155812,2,23958
HU11G00816,7.3443785,1.5949583,2.0671760075534126e-13,1.8736315872383626e-11,0.44912280701754476,0.18441945087661424,2,26304
HU06G00280,7.336021,1.7226343,2.2003736506745872e-13,1.9878619935328885e-11,0.4175438596491236,0.15034733708236833,2,20716
HU06G02211,7.2201138,1.6644365,5.194409702448783e-13,4.559080794222057e-11,0.4210526315789482,0.15398610651670527,2,22647
HU04G00452,7.1847115,1.7242299,6.734926523450288e-13,5.855585803382249e-11,0.4070175438596499,0.14803175653324482,2,5174
HU07G02183,7.170733,1.6690577,7.459729666934748e-13,6.445345866431004e-11,0.41403508771929903,0.1506781343036717,2,4523
HU09G02081,7.088122,1.5041368,1.359440705413684e-12,1.1495148769709916e-10,0.45263157894736933,0.19004300363877133,2,20396
HU09G01692,7.0115633,1.5295495,2.3566946224136396e-12,1.9511321000788747e-10,0.4210526315789482,0.1569632815084355,2,20007
HU09G00933,6.9932404,1.5319598,2.6860838684073964e-12,2.2172183360202123e-10,0.4280701754385973,0.16622560370492953,2,19248
HU02G00314,6.980688,1.5469304,2.9373787047665586e-12,2.410301727121317e-10,0.4210526315789482,0.15994045650016572,2,13102
HU03G00878,6.9011283,1.5572073,5.159114037751635e-12,4.1354921340185433e-10,0.41403508771929903,0.1584518690043006,2,10647
HU03G01829,6.8941307,1.5376813,5.419519317424666e-12,4.3068873429447877e-10,0.41052631578947446,0.1521667217995368,2,11598
HU02G00780,6.8821254,1.5660421,5.896607453246742e-12,4.659327855150952e-10,0.42456140350877275,0.17333774396295173,2,13568
HU09G00269,6.881346,1.5201508,5.928963158442351e-12,4.671585034073824e-10,0.4280701754385973,0.17317234535230006,2,18584
HU08G00476,6.87725,1.4044867,6.101883979992232e-12,4.794213942920242e-10,0.4561403508771939,0.1966589480648385,2,23620
HU09G01164,6.870518,1.4951546,6.396915837038392e-12,4.997703119443939e-10,0.4315789473684219,0.1759841217333786,2,19479
HU01G00804,6.8609834,1.5098884,6.838806589346407e-12,5.313005623403994e-10,0.43508771929824647,0.18061528283162562,2,7770
HU06G01905,6.8411183,1.5572257,7.857727286405124e-12,6.053724063567948e-10,0.41403508771929903,0.1632484287131993,2,22341
HU08G00806,6.8316336,1.4257704,8.395306908750248e-12,6.449967787096624e-10,0.4456140350877202,0.18987760502811965,2,23950
HU05G01780,6.801637,1.5177964,1.0343699618058107e-11,7.838319915487475e-10,0.41403508771929903,0.15795567317234557,2,1779
HU07G02306,6.7603645,1.5726192,1.3764484740159377e-11,1.0299398771644372e-09,0.41052631578947446,0.16440621898776106,2,4646
HU10G00799,6.760232,1.5524585,1.3777093723742787e-11,1.0299398771644372e-09,0.40000000000000074,0.15001653986106497,2,17065
HU04G02133,6.757562,1.3902237,1.4033267733271127e-11,1.0462706467265448e-09,0.4561403508771939,0.198974528613962,2,6855
HU11G01747,6.7144165,1.5639627,1.8882053750954836e-11,1.3891081187870886e-09,0.41052631578947446,0.16622560370492953,2,27235
HU02G01509,6.7088947,1.4426577,1.9610434628798755e-11,1.4350802227697451e-09,0.43859649122807104,0.1950049619583217,2,14297
HU04G01502,6.554534,1.3721772,5.58159584623767e-11,3.959221503718716e-09,0.4315789473684219,0.18508104531922095,2,6224
HU06G01863,6.542661,1.4182351,6.043363144767735e-11,4.264953608654787e-09,0.41403508771929903,0.17135296063513158,2,22299
HU01G02111,6.503296,1.3689679,7.857904390109735e-11,5.448474456492338e-09,0.4315789473684219,0.18458484948726592,2,9077
HU08G01805,6.262129,1.3677056,3.797565013881356e-10,2.4380894828703566e-08,0.41403508771929903,0.17945749255706386,2,24949
HU01G00685,6.2201934,1.417685,4.965422499240547e-10,3.12990893219174e-08,0.42456140350877275,0.19682434667549017,2,7651
HU10G00457,6.1919875,1.331393,5.941019215818266e-10,3.702790291027407e-08,0.4280701754385973,0.19698974528614185,2,16723
HU07G00308,6.1796174,1.2755494,6.425704877626075e-10,3.9603761062435376e-08,0.4280701754385973,0.19235858418789484,2,2648
HU11G00004,6.1774783,1.3823903,6.513342107542202e-10,4.005488766134877e-08,0.4070175438596499,0.17482633145881685,2,25492
HU03G02199,6.1702323,1.3518182,6.818974698406371e-10,4.1749285487925104e-08,0.41403508771929903,0.18408865365531088,2,11968
HU11G01080,6.1393733,1.3282633,8.284762007865764e-10,4.995171180177325e-08,0.41052631578947446,0.18044988422097394,2,26568
HU02G02831,6.123637,1.2227919,9.146302754166766e-10,5.4907512313163474e-08,0.43508771929824647,0.19318557724115323,2,15619
HU09G01173,6.10354,1.2978404,1.0374461287957444e-09,6.174585489731754e-08,0.41052631578947446,0.1774727092292437,2,19488
HU03G02982,6.0782857,1.3280869,1.2147413380721247e-09,7.137892163438641e-08,0.40000000000000074,0.16837578564340136,2,12751
HU11G01484,6.0463986,1.3511199,1.4811918036145533e-09,8.666846977478826e-08,0.41052631578947446,0.18805822031095118,2,26972
HU04G00449,5.9783134,1.2772435,2.2545934822552053e-09,1.2973267682644838e-07,0.4210526315789482,0.1973205425074452,2,5171
HU05G01626,5.943591,1.2838705,2.7884452268853543e-09,1.5880395968719776e-07,0.4070175438596499,0.18210387032749073,2,1625
HU09G00741,5.894028,1.2363676,3.768933641479814e-09,2.1203118569258142e-07,0.42456140350877275,0.19930532583526536,2,19056
HU03G01616,5.860682,1.2875391,4.609705439303741e-09,2.5621278629076003e-07,0.4070175438596499,0.190208402249423,2,11385
HU03G02073,5.832559,1.2569664,5.458371419086745e-09,2.9859552526305895e-07,0.41052631578947446,0.18971220641746797,2,11842
HU06G01308,5.8248982,1.2358235,5.714745318502483e-09,3.101731143026739e-07,0.4070175438596499,0.18375785643400752,2,21744
HU11G00883,5.821996,1.2279757,5.814884236435934e-09,3.149918247999036e-07,0.41403508771929903,0.19120079391333308,2,26371
HU03G01811,5.7929115,1.2296633,6.9176493121633495e-09,3.7182365052878e-07,0.40000000000000074,0.17796890506119875,2,11580
HU02G00924,5.781238,1.1869929,7.415288191238204e-09,3.955058038153684e-07,0.41403508771929903,0.18838901753225454,2,13712
HU08G00242,5.762434,1.2257875,8.290937773117755e-09,4.405156305314577e-07,0.40000000000000074,0.18061528283162562,2,23386
HU01G02495,5.7334323,1.2087471,9.841825403866282e-09,5.14054665868609e-07,0.41052631578947446,0.1910353953026814,2,9461
HU07G00559,5.6041603,1.2383868,2.092671222367758e-08,1.0571992049611978e-06,0.4035087719298253,0.1950049619583217,2,2899
HU04G00138,5.537783,1.1467078,3.063246016357861e-08,1.5010446689697046e-06,0.4035087719298253,0.18690043003638943,2,4860
HU03G00740,5.4462013,1.1059711,5.1456922852830104e-08,2.4189114497004117e-06,0.4035087719298253,0.19086999669202973,2,10509
HU02G03284,12.581341,3.5073063,2.6745286554667796e-36,1.236300870989519e-32,0.6325581395348823,0.16448659254414494,3,16072
HU01G00338,8.639258,2.6557508,5.657886088617967e-18,9.807591916738708e-15,0.4697674418604641,0.14780902550686603,3,7304
HU08G01604,8.145903,2.5497143,3.764615673397635e-16,5.096746817005697e-13,0.4604651162790688,0.15516677567037143,3,24748
HU10G00418,15.312998,3.250786,6.261078501996944e-53,8.682550612644262e-49,0.5166666666666655,0.12117586737309635,5,16684
HU04G01846,9.250535,1.9787319,2.2337216874256393e-20,1.6743857027229756e-17,0.40416666666666584,0.16492907195350823,5,6568
HU06G01765,8.944711,1.6993108,3.7292507809423454e-19,2.522701717303316e-16,0.4333333333333324,0.19586395487950256,5,22201
HU05G00204,7.407434,1.4061413,1.2876674385756335e-13,5.330366628193313e-11,0.4020833333333325,0.19928217398734724,5,203
HU03G02543,13.605475,2.8527682,3.715437400363017e-42,3.324117945131235e-39,0.5672043010752684,0.15405269340493616,6,12312
HU10G01517,12.568311,3.039086,3.153899434872205e-36,2.0342651354925723e-33,0.48118279569892436,0.09481456620238353,6,17783
HU04G01712,11.8839,2.496531,1.4351212016581968e-32,8.123078883263283e-30,0.5268817204301072,0.18006376908877655,6,6434
HU06G00169,11.756564,2.6538534,6.533943095870548e-32,3.4849790723840317e-29,0.49193548387096736,0.13894948816915786,6,20605
HU02G00479,11.509173,2.6527886,1.1860994559501482e-30,6.091938594588399e-28,0.4677419354838706,0.11713374727303368,6,13267
HU04G00649,11.406238,2.5351815,3.8920269618380004e-30,1.962643050665035e-27,0.5026881720430104,0.15959053532472153,6,5371
HU04G00813,11.299647,3.001687,1.3174670890959332e-29,6.524991020727804e-27,0.4301075268817201,0.07971136096660524,6,5535
HU02G00213,11.075414,2.1635573,1.6511664672838198e-28,7.632516995019457e-26,0.5295698924731179,0.1735190468199393,6,13001
HU03G00625,10.467009,2.5280442,1.2245122562837432e-25,4.92200687362748e-23,0.4408602150537631,0.13223695250881196,6,10394
HU06G01801,10.4632225,2.9494514,1.2744614458260982e-25,5.049598314283833e-23,0.40591397849462335,0.08726296358449438,6,22237
HU06G02568,10.404686,2.0956566,2.3603300942393433e-25,9.09218821718447e-23,0.4999999999999996,0.18744755831515705,6,23004
HU10G00354,10.06142,2.370775,8.180928252819228e-24,2.9467278583369e-21,0.4408602150537631,0.1355932203389849,6,16620
HU05G00112,10.029916,2.6030598,1.1261289611703401e-23,3.904148342257423e-21,0.41129032258064485,0.10672931699949752,6,111
HU09G00063,9.488921,1.9525571,2.334367135198165e-21,6.96168521448614e-19,0.46505376344085986,0.16781339150864527,6,18378
HU07G01131,9.087105,2.0013263,1.017110684872095e-19,2.7387927033910246e-17,0.43279569892473085,0.14700453096157295,6,3471
HU09G00920,8.782771,1.9054196,1.594952551640965e-18,4.058349451354327e-16,0.44354838709677386,0.1802315824802852,6,19235
HU05G00204,8.487516,1.6758308,2.1110026586725965e-17,5.181297233476502e-15,0.46505376344085986,0.19902668232925375,6,203
HU01G00685,8.181823,1.6482997,2.79581884227401e-16,6.25338996697336e-14,0.44892473118279536,0.19197851988589054,6,7651
HU10G00457,6.649409,1.3781037,2.942729268803352e-11,3.579675275011446e-09,0.40053763440860185,0.1953347877160635,6,16723
HU03G02790,6.519412,1.2949781,7.058343845280266e-11,8.122952968831875e-09,0.40053763440860185,0.19130726631985595,6,12559
HU09G01482,6.3296514,1.2381364,2.4571582513277647e-10,2.6312464903697125e-08,0.40053763440860185,0.19516697432455485,6,19797
HU04G02133,6.3272243,1.2448463,2.496101040813151e-10,2.662667783344336e-08,0.4032258064516126,0.1985232421547278,6,6855
HU01G02419,17.788332,3.4847198,8.703168046467854e-71,4.023039429479766e-67,0.6333333333333351,0.18058153375276617,7,9385
HU06G00713,15.8640375,3.3652835,1.1242740792856758e-56,2.227267256356301e-53,0.5488888888888901,0.12174800204047069,7,21149
HU03G01583,11.885609,2.7464368,1.40607741742164e-32,1.6955459640082255e-29,0.4511111111111117,0.13348070056113076,7,11352
HU05G01707,16.300703,2.9538555,9.756280917204451e-60,5.411809024773309e-56,0.5577981651376129,0.18631178707223864,8,1706
HU04G00236,13.819009,2.565316,1.9574716394570624e-43,4.524206326695135e-40,0.5119266055045868,0.18907708261319936,8,4958
HU02G01227,12.826639,2.90737,1.1630005654545982e-37,1.6976747727833306e-34,0.43853211009174314,0.12893190459730366,8,14015
HU03G00687,12.041214,2.815796,2.157562426710596e-33,2.216296070548829e-30,0.41834862385321103,0.13014172139647398,8,10456
HU07G01008,10.103275,2.089105,5.3427303725186515e-24,3.2929028195956622e-21,0.41284403669724773,0.18095402696162724,8,3348
HU11G01180,14.062064,3.6951888,6.49635676410105e-45,2.252205685654283e-41,0.5970695970695955,0.12875536480686775,9,26668
HU04G00236,11.926272,2.7965775,8.635430843548817e-33,1.1975183722291321e-29,0.6007326007325992,0.1995708154506451,9,4958
HU02G00157,9.852716,3.5203004,6.67158811939349e-23,3.7762550304362946e-20,0.41391941391941295,0.07065037966325557,9,12945
HU02G01021,9.648492,2.4252272,4.988374747960193e-22,2.470581672047785e-19,0.4908424908424896,0.16424562561901723,9,13809
HU10G00023,8.254685,2.2798204,1.523027003051493e-16,4.542059562326146e-14,0.42124542124542025,0.1257840871574785,9,16289
HU04G00112,8.218295,2.0858657,2.0641586398393203e-16,6.090365944249314e-14,0.45054945054944945,0.17101353582040388,9,4834
HU03G02824,8.028982,2.0742416,9.828429973134246e-16,2.698925795097805e-13,0.45787545787545675,0.17778144602179052,9,12593
HU05G00526,7.7201242,2.1623096,1.1621645869910675e-14,2.9845032240923384e-12,0.4175824175824166,0.15599207659293596,9,525
HU01G02510,7.546146,1.8276445,4.483279775633419e-14,1.081250126758199e-11,0.45054945054944945,0.1906569825024773,9,9476
HU02G01227,7.3325276,2.123075,2.2585164263082954e-13,5.051609119650046e-11,0.402930402930402,0.14443710795642217,9,14015
HU03G00459,7.269446,1.8690083,3.609646650897802e-13,7.821371083019574e-11,0.42857142857142755,0.17926708484648515,9,10228
HU07G00967,7.107502,1.7975519,1.1816215432651563e-12,2.501700267363291e-10,0.43589743589743485,0.19973588643116671,9,3307
HU04G01686,6.928446,1.7464178,4.254889203846438e-12,8.613821318881822e-10,0.42857142857142755,0.19263783426873682,9,6408
